lambda_nm;Rnorm_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt2_bruni_verni_tot;DR_eprouvette_2_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;DR_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;Rnorm_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_3_detrempe_pt2_bruni_verni_tot;DR_eprouvette_3_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_5_mixtion_pt1_tot;DR_eprouvette_5_mixtion_pt1_tot;Rnorm_eprouvette_6_coquille_pt1_liant_verni_tot;DR_eprouvette_6_coquille_pt1_liant_verni_tot;Rnorm_eprouvette_6_coquille_pt2_liant_eau_tot;DR_eprouvette_6_coquille_pt2_liant_eau_tot
624,9;49,1231;0,0788963;44,4941;0,0754131;5,53741;0,00692862;6,15084;0,00636998;19,1451;0,0257891;11,6415;0,0162185;18,083;0,0260444;2,21275;0,00200757;2,28521;0,00325264
625;49,1307;0,0788644;44,5016;0,0748791;5,53809;0,00691874;6,15146;0,00636294;19,1476;0,0257744;11,643;0,0162074;18,0855;0,0260135;2,21294;0,00200502;2,28553;0,00325349
625,1;49,1384;0,0788221;44,5091;0,0743381;5,53878;0,00690802;6,15207;0,00635416;19,1501;0,0257575;11,6446;0,0161958;18,088;0,0259802;2,21314;0,00200275;2,28586;0,00325443
625,2;49,1461;0,0787694;44,5166;0,0737915;5,53947;0,00689649;6,15268;0,00634373;19,1526;0,0257388;11,6462;0,0161839;18,0906;0,0259447;2,21334;0,00200076;2,28619;0,00325545
625,3;49,1538;0,0787068;44,524;0,0732409;5,54017;0,00688426;6,1533;0,00633189;19,1551;0,0257184;11,6478;0,0161718;18,0931;0,0259075;2,21353;0,001999;2,28651;0,00325655
625,4;49,1616;0,0786351;44,5314;0,0726879;5,54087;0,00687147;6,15391;0,00631895;19,1576;0,0256969;11,6494;0,0161595;18,0957;0,025869;2,21373;0,00199739;2,28684;0,0032577
625,5;49,1694;0,0785552;44,5387;0,072134;5,54157;0,00685823;6,15453;0,00630521;19,1602;0,0256747;11,651;0,0161472;18,0982;0,0258297;2,21393;0,00199587;2,28717;0,00325889
625,6;49,1772;0,0784679;44,546;0,0715809;5,54227;0,00684466;6,15515;0,00629094;19,1627;0,0256522;11,6526;0,0161348;18,1008;0,0257901;2,21413;0,00199437;2,2875;0,00326011
625,7;49,185;0,0783739;44,5532;0,0710301;5,54298;0,00683087;6,15577;0,00627645;19,1653;0,02563;11,6543;0,0161227;18,1034;0,0257508;2,21434;0,00199282;2,28783;0,00326134
625,8;49,1928;0,0782741;44,5603;0,0704834;5,54369;0,00681701;6,15639;0,00626204;19,1679;0,0256084;11,6559;0,0161107;18,106;0,0257122;2,21454;0,00199115;2,28816;0,00326258
625,9;49,2006;0,0781692;44,5674;0,0699423;5,5444;0,00680317;6,15701;0,006248;19,1704;0,0255879;11,6576;0,016099;18,1086;0,0256749;2,21474;0,00198929;2,28849;0,00326379
626;49,2084;0,07806;44,5744;0,0694084;5,54512;0,00678949;6,15763;0,00623461;19,173;0,025569;11,6592;0,0160878;18,1112;0,0256392;2,21494;0,00198718;2,28883;0,00326497
626,1;49,2162;0,0779472;44,5813;0,068883;5,54583;0,00677607;6,15825;0,00622215;19,1756;0,0255519;11,6609;0,016077;18,1139;0,0256057;2,21515;0,00198476;2,28916;0,00326611
626,2;49,2239;0,0778311;44,5882;0,0683664;5,54655;0,00676295;6,15887;0,00621072;19,1783;0,0255368;11,6626;0,0160666;18,1165;0,0255744;2,21535;0,00198201;2,28949;0,0032672
626,3;49,2316;0,0777111;44,5949;0,0678573;5,54727;0,00675011;6,15949;0,00620024;19,1809;0,0255232;11,6642;0,0160565;18,1191;0,0255449;2,21555;0,001979;2,28982;0,00326823
626,4;49,2393;0,0775869;44,6016;0,0673546;5,54799;0,00673752;6,16011;0,00619062;19,1835;0,0255107;11,6659;0,0160465;18,1218;0,0255168;2,21576;0,00197576;2,29015;0,00326919
626,5;49,247;0,0774579;44,6081;0,0668569;5,54871;0,00672513;6,16074;0,00618177;19,1861;0,0254989;11,6676;0,0160364;18,1244;0,0254896;2,21596;0,00197236;2,29048;0,00327009
626,6;49,2546;0,0773237;44,6146;0,0663629;5,54942;0,00671292;6,16136;0,00617358;19,1887;0,0254874;11,6693;0,016026;18,127;0,0254629;2,21616;0,00196884;2,29081;0,00327092
626,7;49,2623;0,0771838;44,621;0,0658711;5,55013;0,00670084;6,16197;0,00616596;19,1913;0,0254757;11,671;0,0160151;18,1296;0,0254363;2,21636;0,00196527;2,29114;0,00327167
626,8;49,2698;0,0770377;44,6272;0,0653804;5,55084;0,00668886;6,16259;0,00615882;19,1939;0,0254635;11,6726;0,0160035;18,1322;0,0254093;2,21656;0,0019617;2,29147;0,00327235
626,9;49,2774;0,076885;44,6333;0,0648894;5,55154;0,00667694;6,1632;0,00615206;19,1964;0,0254502;11,6743;0,0159911;18,1348;0,0253815;2,21676;0,00195818;2,2918;0,00327294
627;49,2849;0,0767252;44,6393;0,0643968;5,55224;0,00666505;6,16382;0,00614557;19,199;0,0254354;11,676;0,0159777;18,1373;0,0253525;2,21696;0,00195477;2,29213;0,00327345
627,1;49,2925;0,0765578;44,6452;0,0639014;5,55293;0,00665314;6,16442;0,00613927;19,2015;0,0254188;11,6776;0,0159631;18,1399;0,0253218;2,21716;0,00195152;2,29246;0,00327387
627,2;49,3;0,076383;44,651;0,0634032;5,55361;0,00664117;6,16503;0,00613308;19,204;0,0254;11,6793;0,0159473;18,1424;0,0252892;2,21736;0,00194847;2,29279;0,0032742
627,3;49,3075;0,0762014;44,6566;0,062903;5,55428;0,00662906;6,16564;0,00612694;19,2064;0,025379;11,6809;0,0159303;18,1449;0,0252547;2,21756;0,00194566;2,29312;0,00327444
627,4;49,315;0,0760136;44,6622;0,0624022;5,55495;0,00661674;6,16624;0,00612079;19,2089;0,0253557;11,6825;0,0159122;18,1474;0,0252181;2,21776;0,00194312;2,29345;0,00327459
627,5;49,3225;0,0758201;44,6678;0,0619017;5,55562;0,00660413;6,16685;0,00611457;19,2113;0,02533;11,6842;0,0158931;18,1499;0,0251796;2,21796;0,00194088;2,29378;0,00327465
627,6;49,33;0,0756218;44,6733;0,0614027;5,55629;0,00659117;6,16745;0,00610823;19,2138;0,0253018;11,6858;0,0158732;18,1523;0,025139;2,21816;0,00193896;2,29411;0,00327464
627,7;49,3376;0,0754193;44,6787;0,0609065;5,55695;0,00657778;6,16807;0,0061017;19,2162;0,025271;11,6874;0,0158524;18,1548;0,0250963;2,21836;0,00193741;2,29444;0,00327454
627,8;49,3452;0,0752131;44,6842;0,0604141;5,55762;0,0065639;6,16868;0,00609494;19,2187;0,0252375;11,6891;0,0158309;18,1573;0,0250515;2,21856;0,00193625;2,29477;0,00327436
627,9;49,3529;0,075004;44,6896;0,0599266;5,55828;0,00654943;6,1693;0,00608788;19,2212;0,0252013;11,6907;0,0158087;18,1598;0,0250045;2,21876;0,00193551;2,2951;0,00327411
628;49,3606;0,0747925;44,6951;0,0594453;5,55894;0,00653433;6,16992;0,00608047;19,2237;0,0251623;11,6923;0,015786;18,1623;0,0249554;2,21896;0,00193523;2,29543;0,00327378
628,1;49,3684;0,0745796;44,7005;0,0589713;5,55961;0,00651852;6,17056;0,00607267;19,2262;0,0251204;11,694;0,0157629;18,1648;0,0249041;2,21917;0,00193543;2,29576;0,00327337
628,2;49,3763;0,0743663;44,7061;0,058506;5,56028;0,00650205;6,17119;0,0060645;19,2288;0,025076;11,6956;0,0157396;18,1674;0,0248511;2,21937;0,00193608;2,29609;0,00327292
628,3;49,3842;0,0741547;44,7116;0,0580512;5,56095;0,00648504;6,17184;0,00605608;19,2313;0,02503;11,6972;0,0157165;18,1699;0,024797;2,21958;0,0019371;2,29642;0,00327244
628,4;49,3922;0,0739466;44,7171;0,0576086;5,56163;0,00646765;6,17248;0,00604753;19,2339;0,024983;11,6989;0,0156938;18,1725;0,0247426;2,21979;0,0019384;2,29675;0,00327196
628,5;49,4001;0,073744;44,7226;0,0571799;5,5623;0,00645002;6,17313;0,00603898;19,2365;0,0249361;11,7005;0,0156721;18,1751;0,0246887;2,22;0,00193992;2,29708;0,00327151
628,6;49,4082;0,0735487;44,7281;0,0567668;5,56297;0,0064323;6,17379;0,00603056;19,2391;0,0248901;11,7022;0,0156516;18,1777;0,024636;2,22021;0,00194154;2,29741;0,00327112
628,7;49,4162;0,0733628;44,7336;0,0563712;5,56365;0,00641463;6,17444;0,00602237;19,2418;0,0248457;11,7038;0,0156328;18,1802;0,0245853;2,22041;0,0019432;2,29774;0,00327083
628,8;49,4242;0,0731881;44,739;0,0559947;5,56432;0,00639716;6,1751;0,00601456;19,2444;0,0248038;11,7055;0,015616;18,1828;0,0245375;2,22062;0,00194481;2,29807;0,00327066
628,9;49,4322;0,0730267;44,7444;0,055639;5,56499;0,00638005;6,17575;0,00600725;19,247;0,0247654;11,7071;0,0156016;18,1854;0,0244931;2,22083;0,00194627;2,2984;0,00327064
629;49,4402;0,0728804;44,7498;0,055306;5,56566;0,00636343;6,1764;0,00600056;19,2497;0,0247312;11,7087;0,01559;18,188;0,0244531;2,22103;0,00194752;2,29873;0,0032708
629,1;49,4482;0,0727508;44,7551;0,054997;5,56632;0,00634743;6,17705;0,00599459;19,2523;0,0247019;11,7103;0,0155814;18,1906;0,024418;2,22124;0,00194845;2,29906;0,00327117
629,2;49,4561;0,0726374;44,7603;0,0547117;5,56698;0,00633207;6,1777;0,00598937;19,2549;0,0246776;11,712;0,0155758;18,1931;0,0243879;2,22144;0,00194904;2,29939;0,00327174
629,3;49,464;0,072538;44,7654;0,0544481;5,56764;0,00631724;6,17834;0,00598482;19,2576;0,0246577;11,7136;0,0155726;18,1957;0,0243622;2,22164;0,00194929;2,29972;0,00327247
629,4;49,4718;0,0724497;44,7705;0,0542036;5,5683;0,00630282;6,17898;0,00598085;19,2602;0,0246416;11,7152;0,0155713;18,1983;0,02434;2,22184;0,00194918;2,30005;0,00327331
629,5;49,4796;0,0723698;44,7755;0,053976;5,56895;0,0062887;6,17961;0,00597737;19,2628;0,0246284;11,7168;0,0155714;18,2008;0,0243207;2,22204;0,00194873;2,30039;0,00327422
629,6;49,4873;0,0722956;44,7804;0,0537628;5,56959;0,00627475;6,18024;0,00597429;19,2654;0,0246174;11,7184;0,0155721;18,2033;0,0243035;2,22224;0,00194794;2,30072;0,00327517
629,7;49,495;0,0722242;44,7853;0,0535617;5,57023;0,00626084;6,18085;0,00597151;19,2679;0,0246079;11,7199;0,015573;18,2058;0,0242876;2,22244;0,00194681;2,30105;0,00327609
629,8;49,5026;0,072153;44,79;0,0533702;5,57086;0,00624686;6,18146;0,00596895;19,2705;0,0245993;11,7215;0,0155734;18,2083;0,0242722;2,22264;0,00194535;2,30138;0,00327695
629,9;49,5101;0,0720791;44,7947;0,053186;5,57149;0,00623268;6,18205;0,00596651;19,273;0,0245907;11,7231;0,0155729;18,2108;0,0242567;2,22283;0,00194355;2,30171;0,00327771
630;49,5175;0,0719998;44,7993;0,0530066;5,57211;0,00621819;6,18264;0,00596411;19,2755;0,0245814;11,7246;0,0155707;18,2132;0,0242403;2,22303;0,00194142;2,30204;0,00327832
630,1;49,5248;0,0719126;44,8037;0,05283;5,57272;0,00620326;6,18321;0,00596165;19,278;0,0245708;11,7262;0,0155664;18,2156;0,0242222;2,22323;0,00193896;2,30238;0,00327873
630,2;49,5321;0,0718165;44,8082;0,0526557;5,57332;0,00618781;6,18377;0,00595906;19,2805;0,0245583;11,7277;0,0155597;18,218;0,0242021;2,22343;0,0019362;2,30271;0,00327894
630,3;49,5393;0,0717117;44,8125;0,0524849;5,57392;0,00617178;6,18432;0,00595627;19,2829;0,0245439;11,7292;0,0155506;18,2204;0,0241796;2,22362;0,00193315;2,30304;0,00327895
630,4;49,5464;0,0715988;44,8168;0,0523189;5,57451;0,00615512;6,18487;0,00595323;19,2853;0,0245273;11,7307;0,0155391;18,2227;0,0241546;2,22382;0,00192984;2,30337;0,00327877
630,5;49,5535;0,0714784;44,8211;0,0521592;5,57509;0,00613778;6,18541;0,00594987;19,2877;0,0245082;11,7322;0,0155251;18,225;0,0241271;2,22401;0,0019263;2,3037;0,00327842
630,6;49,5605;0,0713511;44,8253;0,0520073;5,57568;0,00611971;6,18594;0,00594614;19,2901;0,0244866;11,7337;0,0155088;18,2273;0,0240967;2,22421;0,00192256;2,30403;0,0032779
630,7;49,5675;0,0712174;44,8295;0,0518646;5,57625;0,00610085;6,18647;0,00594198;19,2925;0,0244623;11,7352;0,01549;18,2297;0,0240633;2,2244;0,00191865;2,30436;0,00327724
630,8;49,5744;0,0710779;44,8338;0,0517325;5,57683;0,00608115;6,18701;0,00593732;19,2948;0,0244351;11,7367;0,015469;18,232;0,0240268;2,22459;0,00191459;2,30469;0,00327644
630,9;49,5813;0,0709331;44,838;0,0516126;5,5774;0,00606057;6,18754;0,0059321;19,2972;0,0244048;11,7382;0,0154455;18,2343;0,0239869;2,22478;0,00191042;2,30501;0,00327551
631;49,5881;0,0707838;44,8423;0,0515062;5,57797;0,00603904;6,18808;0,00592627;19,2996;0,0243711;11,7397;0,0154198;18,2366;0,0239436;2,22496;0,00190615;2,30534;0,00327447
631,1;49,5949;0,0706304;44,8467;0,0514147;5,57854;0,00601654;6,18862;0,00591978;19,302;0,0243342;11,7412;0,0153918;18,2389;0,0238967;2,22515;0,00190182;2,30567;0,00327333
631,2;49,6017;0,0704741;44,851;0,0513395;5,57911;0,00599315;6,18916;0,00591266;19,3044;0,0242941;11,7427;0,0153616;18,2412;0,0238466;2,22533;0,00189746;2,30599;0,00327209
631,3;49,6085;0,070316;44,8555;0,0512814;5,57967;0,00596904;6,18971;0,005905;19,3068;0,0242516;11,7442;0,0153298;18,2435;0,0237937;2,2255;0,00189308;2,30632;0,00327078
631,4;49,6153;0,0701575;44,8599;0,0512416;5,58024;0,00594441;6,19027;0,00589694;19,3092;0,0242076;11,7457;0,0152967;18,2459;0,0237389;2,22568;0,00188873;2,30664;0,00326939
631,5;49,622;0,07;44,8643;0,051221;5,58081;0,00591946;6,19083;0,0058886;19,3116;0,0241627;11,7472;0,0152626;18,2482;0,0236828;2,22586;0,00188442;2,30696;0,00326794
631,6;49,6287;0,069845;44,8688;0,0512206;5,58137;0,00589439;6,19139;0,00588008;19,314;0,0241177;11,7487;0,0152279;18,2505;0,0236262;2,22603;0,00188019;2,30729;0,00326644
631,7;49,6354;0,0696936;44,8732;0,0512415;5,58194;0,00586941;6,19195;0,00587151;19,3164;0,0240735;11,7501;0,0151932;18,2528;0,0235697;2,22621;0,00187605;2,30761;0,0032649
631,8;49,6421;0,0695474;44,8777;0,0512846;5,58251;0,00584471;6,19252;0,00586301;19,3189;0,0240307;11,7516;0,0151586;18,2552;0,023514;2,22638;0,00187205;2,30793;0,00326332
631,9;49,6487;0,0694077;44,8821;0,051351;5,58308;0,00582049;6,19309;0,00585469;19,3213;0,0239903;11,7531;0,0151247;18,2575;0,0234598;2,22656;0,0018682;2,30825;0,00326171
632;49,6553;0,0692758;44,8864;0,0514416;5,58365;0,00579696;6,19366;0,00584669;19,3237;0,0239528;11,7546;0,0150918;18,2598;0,0234079;2,22674;0,00186453;2,30857;0,00326009
632,1;49,6618;0,0691528;44,8908;0,0515571;5,58422;0,00577428;6,19424;0,00583909;19,3261;0,023919;11,7561;0,0150602;18,2622;0,0233589;2,22692;0,00186106;2,30889;0,00325846
632,2;49,6684;0,0690386;44,895;0,0516965;5,58479;0,0057525;6,19482;0,00583189;19,3285;0,023889;11,7576;0,0150301;18,2645;0,0233128;2,2271;0,00185777;2,30921;0,00325683
632,3;49,6749;0,0689314;44,8993;0,0518568;5,58536;0,00573153;6,1954;0,00582499;19,3309;0,023862;11,759;0,0150013;18,2668;0,0232692;2,22728;0,0018546;2,30953;0,00325518
632,4;49,6814;0,0688296;44,9035;0,052035;5,58593;0,00571126;6,19598;0,00581827;19,3332;0,0238375;11,7605;0,0149734;18,2691;0,0232276;2,22746;0,00185145;2,30985;0,00325352
632,5;49,6878;0,0687312;44,9077;0,0522278;5,5865;0,00569157;6,19656;0,0058116;19,3356;0,0238145;11,762;0,0149464;18,2714;0,0231876;2,22765;0,00184827;2,31017;0,00325183
632,6;49,6942;0,0686344;44,9119;0,052432;5,58707;0,00567235;6,19714;0,00580486;19,338;0,0237925;11,7634;0,01492;18,2737;0,0231486;2,22783;0,00184497;2,31049;0,00325012
632,7;49,7006;0,0685373;44,9162;0,0526445;5,58764;0,00565348;6,19772;0,00579793;19,3403;0,0237707;11,7649;0,0148939;18,2759;0,0231101;2,22802;0,00184149;2,31081;0,00324838
632,8;49,707;0,0684382;44,9204;0,0528621;5,5882;0,00563485;6,19831;0,00579068;19,3426;0,0237483;11,7663;0,0148679;18,2782;0,0230716;2,22821;0,00183774;2,31113;0,0032466
632,9;49,7133;0,0683352;44,9246;0,0530816;5,58877;0,00561635;6,19889;0,00578298;19,3449;0,0237246;11,7677;0,0148419;18,2804;0,0230327;2,2284;0,00183365;2,31145;0,00324477
633;49,7196;0,0682263;44,9289;0,0532998;5,58933;0,00559785;6,19947;0,00577472;19,3472;0,0236989;11,7692;0,0148154;18,2827;0,0229927;2,22859;0,00182915;2,31177;0,0032429
633,1;49,7258;0,0681101;44,9332;0,053514;5,58988;0,00557926;6,20004;0,00576579;19,3495;0,0236705;11,7706;0,0147885;18,2849;0,0229512;2,22879;0,00182417;2,31209;0,00324097
633,2;49,7321;0,0679858;44,9375;0,0537232;5,59043;0,00556049;6,20062;0,00575617;19,3518;0,0236392;11,772;0,0147609;18,2871;0,0229081;2,22898;0,00181871;2,31241;0,00323897
633,3;49,7383;0,0678539;44,9419;0,0539283;5,59098;0,00554151;6,20119;0,00574593;19,3541;0,023605;11,7735;0,0147328;18,2893;0,0228634;2,22918;0,00181282;2,31274;0,0032369
633,4;49,7446;0,0677149;44,9464;0,0541308;5,59153;0,00552229;6,20177;0,00573515;19,3563;0,023568;11,7749;0,0147041;18,2915;0,022817;2,22938;0,00180656;2,31306;0,00323475
633,5;49,7508;0,0675694;44,9509;0,0543319;5,59208;0,0055028;6,20234;0,00572392;19,3586;0,0235283;11,7763;0,0146751;18,2937;0,0227691;2,22957;0,00180001;2,31338;0,00323249
633,6;49,7571;0,067418;44,9555;0,0545331;5,59262;0,00548301;6,20292;0,00571233;19,3608;0,0234862;11,7778;0,0146457;18,2959;0,0227198;2,22977;0,00179322;2,3137;0,00323013
633,7;49,7634;0,0672613;44,9602;0,0547357;5,59316;0,00546287;6,20349;0,00570045;19,3631;0,0234417;11,7792;0,014616;18,2981;0,0226691;2,22996;0,00178625;2,31403;0,00322764
633,8;49,7698;0,0670999;44,9651;0,054941;5,5937;0,00544237;6,20407;0,00568838;19,3653;0,023395;11,7806;0,0145861;18,3003;0,0226171;2,23016;0,00177919;2,31435;0,00322503
633,9;49,7762;0,0669343;44,97;0,0551504;5,59424;0,00542148;6,20465;0,00567621;19,3676;0,0233461;11,7821;0,0145561;18,3025;0,0225638;2,23035;0,00177208;2,31468;0,00322226
634;49,7827;0,0667652;44,9751;0,0553652;5,59479;0,00540015;6,20522;0,00566401;19,3699;0,0232953;11,7836;0,014526;18,3047;0,0225094;2,23054;0,00176499;2,315;0,00321935
634,1;49,7893;0,0665932;44,9803;0,0555867;5,59533;0,00537837;6,2058;0,00565188;19,3722;0,0232427;11,7851;0,0144959;18,307;0,0224539;2,23073;0,00175799;2,31533;0,00321627
634,2;49,7959;0,0664193;44,9856;0,0558159;5,59587;0,00535622;6,20639;0,00563993;19,3745;0,0231886;11,7866;0,0144659;18,3093;0,0223975;2,23092;0,0017511;2,31566;0,00321302
634,3;49,8027;0,0662449;44,991;0,0560535;5,59641;0,00533383;6,20697;0,00562828;19,3768;0,0231335;11,7881;0,0144362;18,3115;0,0223406;2,2311;0,00174433;2,316;0,00320962
634,4;49,8094;0,0660716;44,9966;0,0563001;5,59696;0,00531137;6,20756;0,00561708;19,3792;0,0230779;11,7896;0,0144067;18,3139;0,0222835;2,23129;0,00173766;2,31633;0,00320607
634,5;49,8162;0,0659007;45,0022;0,0565564;5,5975;0,00528901;6,20814;0,00560645;19,3815;0,0230222;11,7911;0,0143776;18,3162;0,0222266;2,23147;0,00173111;2,31666;0,00320238
634,6;49,823;0,0657339;45,0078;0,0568229;5,59804;0,0052669;6,20873;0,00559654;19,3839;0,0229671;11,7926;0,0143489;18,3185;0,0221702;2,23165;0,00172465;2,31699;0,00319856
634,7;49,8299;0,0655725;45,0135;0,0571004;5,59858;0,00524521;6,20932;0,00558746;19,3863;0,0229129;11,7942;0,0143209;18,3208;0,0221147;2,23182;0,0017183;2,31732;0,00319463
634,8;49,8367;0,065418;45,0193;0,0573893;5,59912;0,0052241;6,20991;0,00557937;19,3886;0,0228602;11,7957;0,0142935;18,3232;0,0220604;2,232;0,00171204;2,31766;0,00319058
634,9;49,8435;0,065272;45,025;0,0576904;5,59966;0,00520373;6,2105;0,00557239;19,391;0,0228095;11,7972;0,0142669;18,3255;0,0220078;2,23217;0,00170588;2,31799;0,00318644
635;49,8503;0,0651359;45,0308;0,0580042;5,6002;0,00518427;6,21108;0,00556665;19,3934;0,0227613;11,7987;0,0142411;18,3278;0,0219571;2,23234;0,0016998;2,31832;0,00318221
635,1;49,857;0,0650109;45,0365;0,0583312;5,60074;0,00516587;6,21167;0,00556227;19,3958;0,022716;11,8002;0,0142163;18,3302;0,0219087;2,23251;0,00169381;2,31865;0,0031779
635,2;49,8637;0,0648975;45,0423;0,0586705;5,60127;0,00514856;6,21226;0,00555922;19,3981;0,0226736;11,8017;0,0141923;18,3325;0,0218626;2,23268;0,00168792;2,31898;0,00317353
635,3;49,8704;0,0647951;45,048;0,0590202;5,6018;0,00513232;6,21285;0,00555733;19,4005;0,0226339;11,8032;0,0141693;18,3348;0,0218185;2,23285;0,00168216;2,3193;0,00316912
635,4;49,877;0,0647028;45,0537;0,0593778;5,60233;0,00511709;6,21343;0,00555644;19,4028;0,0225964;11,8047;0,0141469;18,3371;0,0217763;2,23301;0,00167656;2,31963;0,00316468
635,5;49,8835;0,06462;45,0595;0,0597411;5,60286;0,0051028;6,21401;0,00555634;19,4052;0,0225609;11,8062;0,0141251;18,3394;0,0217356;2,23318;0,00167116;2,31996;0,00316025
635,6;49,89;0,0645457;45,0653;0,0601079;5,60338;0,00508939;6,21459;0,00555685;19,4075;0,0225268;11,8076;0,0141038;18,3416;0,0216961;2,23334;0,00166597;2,32028;0,00315585
635,7;49,8965;0,0644794;45,0711;0,0604758;5,60389;0,00507681;6,21516;0,0055578;19,4098;0,0224939;11,8091;0,0140828;18,3439;0,0216576;2,2335;0,00166104;2,3206;0,00315149
635,8;49,9029;0,0644201;45,077;0,0608427;5,6044;0,00506499;6,21573;0,00555899;19,4121;0,0224616;11,8105;0,0140621;18,3461;0,0216198;2,23366;0,0016564;2,32092;0,00314719
635,9;49,9092;0,0643671;45,083;0,0612061;5,6049;0,00505389;6,2163;0,00556023;19,4143;0,0224298;11,8119;0,0140415;18,3483;0,0215824;2,23382;0,00165207;2,32124;0,00314299
636;49,9155;0,0643197;45,089;0,0615639;5,6054;0,00504343;6,21686;0,00556136;19,4166;0,0223978;11,8133;0,0140209;18,3504;0,0215451;2,23398;0,00164808;2,32156;0,0031389
636,1;49,9217;0,064277;45,0951;0,0619141;5,60588;0,00503355;6,21741;0,00556218;19,4188;0,0223655;11,8147;0,0140002;18,3526;0,0215077;2,23414;0,00164447;2,32188;0,00313494
636,2;49,9279;0,0642384;45,1012;0,0622562;5,60636;0,00502416;6,21796;0,00556261;19,421;0,0223326;11,816;0,0139794;18,3547;0,0214701;2,2343;0,00164121;2,3222;0,00313111
636,3;49,934;0,064203;45,1075;0,0625914;5,60684;0,00501512;6,2185;0,00556263;19,4232;0,0222991;11,8174;0,0139585;18,3568;0,0214323;2,23446;0,00163823;2,32252;0,0031274
636,4;49,9401;0,0641701;45,1138;0,0629212;5,60731;0,00500631;6,21904;0,00556222;19,4253;0,022265;11,8187;0,0139377;18,3589;0,0213945;2,23462;0,00163547;2,32283;0,0031238
636,5;49,9462;0,0641391;45,1203;0,0632471;5,60778;0,00499759;6,21958;0,00556139;19,4275;0,0222304;11,8201;0,013917;18,3609;0,0213567;2,23478;0,00163286;2,32315;0,0031203
636,6;49,9523;0,0641091;45,1269;0,0635705;5,60824;0,00498883;6,22011;0,00556012;19,4297;0,0221953;11,8214;0,0138966;18,363;0,021319;2,23494;0,00163032;2,32347;0,00311687
636,7;49,9584;0,0640794;45,1335;0,0638929;5,6087;0,0049799;6,22065;0,00555841;19,4318;0,0221597;11,8227;0,0138764;18,365;0,0212816;2,2351;0,00162778;2,32378;0,0031135
636,8;49,9646;0,0640493;45,1403;0,0642157;5,60917;0,00497065;6,22118;0,00555625;19,434;0,0221235;11,8241;0,0138566;18,3671;0,0212445;2,23526;0,00162518;2,3241;0,00311018
636,9;49,9708;0,0640181;45,1472;0,0645405;5,60963;0,00496095;6,22171;0,00555364;19,4361;0,0220869;11,8254;0,0138372;18,3691;0,0212077;2,23543;0,00162244;2,32441;0,00310689
637;49,9771;0,0639849;45,1542;0,0648687;5,61009;0,00495068;6,22224;0,00555056;19,4383;0,0220499;11,8267;0,0138184;18,3712;0,0211715;2,23559;0,00161948;2,32472;0,00310362
637,1;49,9834;0,0639493;45,1614;0,0652015;5,61056;0,00493972;6,22278;0,00554701;19,4405;0,0220125;11,8281;0,0138002;18,3732;0,0211358;2,23576;0,00161626;2,32504;0,00310035
637,2;49,9898;0,0639111;45,1687;0,0655389;5,61103;0,00492804;6,22331;0,005543;19,4427;0,0219747;11,8294;0,0137826;18,3753;0,0211008;2,23592;0,00161273;2,32535;0,00309707
637,3;49,9963;0,063871;45,1761;0,0658797;5,6115;0,00491572;6,22385;0,00553855;19,4449;0,0219366;11,8308;0,0137656;18,3774;0,0210664;2,23609;0,0016089;2,32567;0,00309376
637,4;50,0028;0,0638297;45,1835;0,0662224;5,61197;0,00490283;6,22439;0,00553369;19,4471;0,0218985;11,8321;0,013749;18,3795;0,0210326;2,23626;0,00160478;2,32598;0,00309042
637,5;50,0093;0,0637877;45,191;0,0665654;5,61244;0,00488947;6,22493;0,00552843;19,4494;0,0218604;11,8335;0,0137329;18,3815;0,0209994;2,23642;0,0016004;2,32629;0,00308702
637,6;50,0159;0,063746;45,1986;0,0669074;5,61292;0,00487574;6,22547;0,0055228;19,4516;0,0218223;11,8349;0,013717;18,3836;0,0209667;2,23659;0,00159575;2,32661;0,00308355
637,7;50,0225;0,063705;45,2062;0,0672468;5,61339;0,0048617;6,22601;0,00551682;19,4538;0,0217846;11,8362;0,0137013;18,3857;0,0209347;2,23675;0,00159084;2,32692;0,00308
637,8;50,0291;0,0636656;45,2139;0,0675822;5,61387;0,00484746;6,22655;0,00551052;19,4561;0,0217471;11,8376;0,0136857;18,3878;0,0209032;2,23692;0,00158571;2,32723;0,00307636
637,9;50,0357;0,0636284;45,2215;0,067912;5,61435;0,0048331;6,22709;0,00550391;19,4583;0,0217102;11,839;0,0136702;18,3899;0,0208723;2,23708;0,00158034;2,32754;0,0030726
638;50,0423;0,0635941;45,2291;0,0682348;5,61483;0,00481871;6,22763;0,00549703;19,4605;0,0216738;11,8403;0,0136546;18,392;0,0208419;2,23723;0,00157476;2,32785;0,00306872
